w/c,a/c,slump ,c ,H% humidity ,air content ,v/s,t0,dt,kh ,Ks,KѰ,Kac,K(v/s),Kt0,ɣc,Øu=2.35*ɣc,fcm28,a,b,fcmt ,Ecmt0,"Ø(t,t0)",Jcreep (10-6/MPa),J creep(ACI),cc
0.58,9.6,75,3620,99,0,34,2645,3.95,0.6067,1.018,1,1,1.03122521,0.49324624,0.636905933,1.496728942,22,2.3,0.92,24,45881,0.277906497,30.86,28,1.107974381
0.58,9.6,75,3620,99,0,34,2645,11.85,0.6067,1.018,1,1,1.03122521,0.49324624,0.636905933,1.496728942,22,2.3,0.92,24,45881,0.457903225,27.4,32,0.862292763
0.58,9.6,75,3620,99,0,34,2645,22.06,0.6067,1.018,1,1,1.03122521,0.49324624,0.636905933,1.496728942,22,2.3,0.92,24,45881,0.584075674,29.42,35,0.852117763
0.58,9.6,75,3620,99,0,34,2645,39.57,0.6067,1.018,1,1,1.03122521,0.49324624,0.636905933,1.496728942,22,2.3,0.92,24,45881,0.71256673,30.26,37,0.81068903
0.58,9.6,75,3620,99,0,34,2645,53.78,0.6067,1.018,1,1,1.03122521,0.49324624,0.636905933,1.496728942,22,2.3,0.92,24,45881,0.781404187,30.5,39,0.785543511
0.58,9.6,75,3620,99,0,34,2645,100.3,0.6067,1.018,1,1,1.03122521,0.49324624,0.636905933,1.496728942,22,2.3,0.92,24,45881,0.918337581,30.86,42,0.738080551
0.58,9.6,75,3620,99,0,34,2645,121.21,0.6067,1.018,1,1,1.03122521,0.49324624,0.636905933,1.496728942,22,2.3,0.92,24,45881,0.958101521,33.36,43,0.781670482
0.58,9.6,75,3620,99,0,34,2645,197.34,0.6067,1.018,1,1,1.03122521,0.49324624,0.636905933,1.496728942,22,2.3,0.92,24,45881,1.054306026,35.27,45,0.787722399
0.58,9.6,75,3620,99,0,34,2645,386.49,0.6067,1.018,1,1,1.03122521,0.49324624,0.636905933,1.496728942,22,2.3,0.92,24,45881,1.168990123,34.68,47,0.733591667
0.58,9.6,75,3620,99,0,34,2645,468.58,0.6067,1.018,1,1,1.03122521,0.49324624,0.636905933,1.496728942,22,2.3,0.92,24,45881,1.197609312,33.96,48,0.70900626
0.58,9.6,75,3620,99,0,34,2645,490.5,0.6067,1.018,1,1,1.03122521,0.49324624,0.636905933,1.496728942,22,2.3,0.92,24,45881,1.204120668,36.23,48,0.754164078
0.58,9.6,75,3620,99,0,34,2645,506.92,0.6067,1.018,1,1,1.03122521,0.49324624,0.636905933,1.496728942,22,2.3,0.92,24,45881,1.208743521,32.05,48,0.665756814
0.56,9.87,75,3620,99,0,32,7,2.69,0.6067,1.018,1,1,1.047640632,0.993547064,0.647044436,1.520554424,34,2.3,0.92,27,45881,0.233118614,57.4,27,2.135698358
0.56,9.87,75,3620,99,0,32,7,23.08,0.6067,1.018,1,1,1.047640632,0.993547064,0.647044436,1.520554424,34,2.3,0.92,27,45881,0.603214504,71.52,35,2.046768608
0.56,9.87,75,3620,99,0,32,7,40.32,0.6067,1.018,1,1,1.047640632,0.993547064,0.647044436,1.520554424,34,2.3,0.92,27,45881,0.728183509,77.6,38,2.060177973
0.56,9.87,75,3620,99,0,32,7,99.21,0.6067,1.018,1,1,1.047640632,0.993547064,0.647044436,1.520554424,34,2.3,0.92,27,45881,0.930590592,88.51,42,2.103463742
0.56,9.87,75,3620,99,0,32,7,178.9,0.6067,1.018,1,1,1.047640632,0.993547064,0.647044436,1.520554424,34,2.3,0.92,27,45881,1.05223174,90.04,45,2.012991593
0.56,9.87,75,3620,99,0,32,7,262.23,0.6067,1.018,1,1,1.047640632,0.993547064,0.647044436,1.520554424,34,2.3,0.92,27,45881,1.123152948,93.93,46,2.029812471
0.56,9.87,75,3620,99,0,32,7,335.7,0.6067,1.018,1,1,1.047640632,0.993547064,0.647044436,1.520554424,34,2.3,0.92,27,45881,1.165094686,96.43,47,2.043469442
0.56,9.87,75,3620,99,0,32,7,499.99,0.6067,1.018,1,1,1.047640632,0.993547064,0.647044436,1.520554424,34,2.3,0.92,27,45881,1.226028365,98.28,49,2.025663622
0.56,9.87,75,3620,99,0,32,28,25,0.6067,1.018,1,1,1.047640632,0.843617083,0.647044436,1.520554424,34,2.3,0.92,34,45881,0.62074611,55.21,35,1.562915989
0.56,9.87,75,3620,99,0,32,28,69.32,0.6067,1.018,1,1,1.047640632,0.843617083,0.647044436,1.520554424,34,2.3,0.92,34,45881,0.85132049,57.02,40,1.413118168
0.56,9.87,75,3620,99,0,32,28,138.63,0.6067,1.018,1,1,1.047640632,0.843617083,0.647044436,1.520554424,34,2.3,0.92,34,45881,1.00124514,58.07,44,1.331325992
0.56,9.87,75,3620,99,0,32,28,206.48,0.6067,1.018,1,1,1.047640632,0.843617083,0.647044436,1.520554424,34,2.3,0.92,34,45881,1.079641539,59.61,45,1.31511434
0.56,9.87,75,3620,99,0,32,28,248,0.6067,1.018,1,1,1.047640632,0.843617083,0.647044436,1.520554424,34,2.3,0.92,34,45881,1.113248237,61.79,46,1.341530513
0.56,9.87,75,3620,99,0,32,28,320.03,0.6067,1.018,1,1,1.047640632,0.843617083,0.647044436,1.520554424,34,2.3,0.92,34,45881,1.157223203,63.35,47,1.347362362
0.56,9.87,75,3620,99,0,32,28,563.47,0.6067,1.018,1,1,1.047640632,0.843617083,0.647044436,1.520554424,34,2.3,0.92,34,45881,1.242686142,65.66,49,1.343275996
0.56,9.87,75,3620,99,0,32,28,845.94,0.6067,1.018,1,1,1.047640632,0.843617083,0.647044436,1.520554424,34,2.3,0.92,34,45881,1.293841028,68.61,50,1.372325009
0.56,9.87,75,3620,99,0,32,90,9.76,0.6067,1.018,1,1,1.047640632,0.735037332,0.647044436,1.520554424,34,2.3,0.92,36,45881,0.428474028,37.71,31,1.211203338
0.56,9.87,75,3620,99,0,32,90,68.22,0.6067,1.018,1,1,1.047640632,0.735037332,0.647044436,1.520554424,34,2.3,0.92,36,45881,0.847722421,44.63,40,1.108212471
0.56,9.87,75,3620,99,0,32,90,125.99,0.6067,1.018,1,1,1.047640632,0.735037332,0.647044436,1.520554424,34,2.3,0.92,36,45881,0.981455097,47.89,43,1.108902792
0.56,9.87,75,3620,99,0,32,90,223.6,0.6067,1.018,1,1,1.047640632,0.735037332,0.647044436,1.520554424,34,2.3,0.92,36,45881,1.094452258,49.73,46,1.08938369
0.56,9.87,75,3620,99,0,32,90,275.07,0.6067,1.018,1,1,1.047640632,0.735037332,0.647044436,1.520554424,34,2.3,0.92,36,45881,1.13151449,50.34,46,1.083572057
0.56,9.87,75,3620,99,0,32,90,360.65,0.6067,1.018,1,1,1.047640632,0.735037332,0.647044436,1.520554424,34,2.3,0.92,36,45881,1.176675751,52.36,47,1.103668821
0.56,9.87,75,3620,99,0,32,365,41.96,0.6067,1.018,1,1,1.047640632,0.623102444,0.647044436,1.520554424,34,2.3,0.92,37,45881,0.737264942,34.01,38,0.898200829
0.56,9.87,75,3620,99,0,32,365,88.03,0.6067,1.018,1,1,1.047640632,0.623102444,0.647044436,1.520554424,34,2.3,0.92,37,45881,0.90449066,35.68,42,0.859565297
0.56,9.87,75,3620,99,0,32,365,170.54,0.6067,1.018,1,1,1.047640632,0.623102444,0.647044436,1.520554424,34,2.3,0.92,37,45881,1.042875025,38.14,45,0.856587563
0.56,9.87,75,3620,99,0,32,365,242.15,0.6067,1.018,1,1,1.047640632,0.623102444,0.647044436,1.520554424,34,2.3,0.92,37,45881,1.108962962,40,46,0.870209688
0.56,9.87,75,3620,99,0,32,365,307.53,0.6067,1.018,1,1,1.047640632,0.623102444,0.647044436,1.520554424,34,2.3,0.92,37,45881,1.150571862,41.55,47,0.886441222
0.56,9.87,75,3620,99,0,32,365,484.31,0.6067,1.018,1,1,1.047640632,0.623102444,0.647044436,1.520554424,34,2.3,0.92,37,45881,1.221461731,43.09,48,0.889960094
0.56,9.87,75,3620,99,0,32,365,615.08,0.6067,1.018,1,1,1.047640632,0.623102444,0.647044436,1.520554424,34,2.3,0.92,37,45881,1.254428618,44.33,49,0.902181916
0.38,4.34,12.5,4190,99,0,30,28,0.03,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.015545743,27.13,18,1.526317678
0.38,4.34,12.5,4190,99,0,30,28,0.28,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.057427797,28.73,19,1.552313855
0.38,4.34,12.5,4190,99,0,30,28,0.78,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.102322431,30.47,19,1.579277469
0.38,4.34,12.5,4190,99,0,30,28,1.08,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.122293596,30.96,20,1.576119338
0.38,4.34,12.5,4190,99,0,30,28,2.06,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.17242957,32.14,21,1.566223513
0.38,4.34,12.5,4190,99,0,30,28,4.13,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.24478889,33.72,22,1.547698968
0.38,4.34,12.5,4190,99,0,30,28,8.32,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.33904271,35.98,23,1.535187268
0.38,4.34,12.5,4190,99,0,30,28,11.63,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.391597128,36.74,24,1.508412972
0.38,4.34,12.5,4190,99,0,30,28,13.86,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.420880407,37.49,25,1.507483423
0.38,4.34,12.5,4190,99,0,30,28,21.04,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.494727891,39.26,26,1.500661662
0.38,4.34,12.5,4190,99,0,30,28,27.18,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.542344965,40.41,27,1.496931615
0.38,4.34,12.5,4190,99,0,30,28,37.55,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.604059198,41.98,28,1.495259853
0.38,4.34,12.5,4190,99,0,30,28,42.98,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.630141903,42.79,29,1.499724568
0.38,4.34,12.5,4190,99,0,30,28,57.08,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.684989407,44.62,29,1.512958521
0.38,4.34,12.5,4190,99,0,30,28,67.99,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.718565067,45.3,30,1.506006522
0.38,4.34,12.5,4190,99,0,30,28,96.57,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.784549588,47.34,31,1.515633737
0.38,4.34,12.5,4190,99,0,30,28,112,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.811612832,48.02,32,1.51443765
0.38,4.34,12.5,4190,99,0,30,28,135.27,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.845178301,48.97,32,1.516304402
0.38,4.34,12.5,4190,99,0,30,28,165.58,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.879839558,49.99,33,1.519347036
0.38,4.34,12.5,4190,99,0,30,28,194.66,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.906507263,50.8,33,1.522368814
0.38,4.34,12.5,4190,99,0,30,28,255.06,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.948727085,52.63,34,1.54303927
0.38,4.34,12.5,4190,99,0,30,28,287.89,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.966648114,53.04,34,1.540889465
0.38,4.34,12.5,4190,99,0,30,28,324.87,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.983899146,53.32,35,1.535554308
0.38,4.34,12.5,4190,99,0,30,28,361.77,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,0.998714699,53.66,35,1.533890976
0.38,4.34,12.5,4190,99,0,30,28,381.92,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,1.00598407,54.13,35,1.541718833
0.38,4.34,12.5,4190,99,0,30,28,413.97,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,1.016548997,54.34,35,1.539591433
0.38,4.34,12.5,4190,99,0,30,28,455.03,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,1.028577759,54.95,36,1.547642572
0.38,4.34,12.5,4190,99,0,30,28,487.03,0.6067,0.853,1,1,1.060750208,0.843617083,0.54895425,1.290042487,45,2.3,0.92,45,57134,1.0369757,55.69,36,1.562017878
0.38,4.34,12.5,4190,99,0,30,90,0.01,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.008088582,24.65,18,1.397052922
0.38,4.34,12.5,4190,99,0,30,90,0.13,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.036845574,25.94,18,1.429389291
0.38,4.34,12.5,4190,99,0,30,90,0.25,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.053810138,26.51,18,1.437281997
0.38,4.34,12.5,4190,99,0,30,90,0.82,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.105185137,27.38,19,1.41544513
0.38,4.34,12.5,4190,99,0,30,90,1.06,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.12105769,27.6,20,1.406616639
0.38,4.34,12.5,4190,99,0,30,90,5.98,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.291889161,30.12,23,1.332061706
0.38,4.34,12.5,4190,99,0,30,90,9.19,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.354166578,31.02,24,1.308773019
0.38,4.34,12.5,4190,99,0,30,90,11.4,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.388336283,31.63,24,1.301664764
0.38,4.34,12.5,4190,99,0,30,90,13.57,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.417290667,32.11,25,1.294422367
0.38,4.34,12.5,4190,99,0,30,90,20.86,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.493156508,33.21,26,1.270744313
0.38,4.34,12.5,4190,99,0,30,90,27.31,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.543245094,34.3,27,1.269854158
0.38,4.34,12.5,4190,99,0,30,90,37.71,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.604878722,35.33,28,1.25775499
0.38,4.34,12.5,4190,99,0,30,90,52.08,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.667292551,36.42,29,1.248023497
0.38,4.34,12.5,4190,99,0,30,90,66.36,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.713926684,37.38,30,1.246067839
0.38,4.34,12.5,4190,99,0,30,90,86.87,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.764895977,38.53,31,1.247310351
0.38,4.34,12.5,4190,99,0,30,90,104.89,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.799709015,39.35,31,1.249214668
0.38,4.34,12.5,4190,99,0,30,90,130.15,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.838406775,40.44,32,1.256794193
0.38,4.34,12.5,4190,99,0,30,90,159.22,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.873236916,41.05,33,1.252031006
0.38,4.34,12.5,4190,99,0,30,90,220.12,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.926082299,42.89,34,1.272259893
0.38,4.34,12.5,4190,99,0,30,90,292.04,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.968724588,44.04,34,1.27807687
0.38,4.34,12.5,4190,99,0,30,90,352.7,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,0.995264401,44.99,35,1.288279718
0.38,4.34,12.5,4190,99,0,30,90,403.82,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,1.013325272,46.08,35,1.307654931
0.38,4.34,12.5,4190,99,0,30,90,431.95,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,1.022006274,46.35,35,1.309669972
0.38,4.34,12.5,4190,99,0,30,90,462.06,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,1.030490209,46.69,36,1.313764749
0.38,4.34,12.5,4190,99,0,30,90,514.73,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,1.043659305,47.3,36,1.322352602
0.38,4.34,12.5,4190,99,0,30,90,543.25,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,1.050044381,47.57,36,1.3257588
0.38,4.34,12.5,4190,99,0,30,90,581.13,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,1.057844761,47.91,36,1.330173194
0.38,4.34,12.5,4190,99,0,30,90,673.84,0.6067,0.853,1,1,1.060750208,0.735037332,0.54895425,1.290042487,45,2.3,0.92,48,57134,1.074276906,48.46,36,1.334784971
0.38,4.34,12.5,4190,99,0,30,270,0.01,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.008088582,23.77,18,1.347178416
0.38,4.34,12.5,4190,99,0,30,270,0.05,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.021030411,24.34,18,1.361998179
0.38,4.34,12.5,4190,99,0,30,270,0.13,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.036845574,24.79,18,1.366020066
0.38,4.34,12.5,4190,99,0,30,270,0.29,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.058594245,25.18,19,1.35900429
0.38,4.34,12.5,4190,99,0,30,270,1.03,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.119181207,26.05,20,1.32984783
0.38,4.34,12.5,4190,99,0,30,270,3.05,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.2107303,27.26,21,1.28639123
0.38,4.34,12.5,4190,99,0,30,270,5.29,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.275610789,27.83,22,1.246492452
0.38,4.34,12.5,4190,99,0,30,270,7.29,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.31959975,28.25,23,1.223125042
0.38,4.34,12.5,4190,99,0,30,270,11.51,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.389902017,29.15,24,1.198254322
0.38,4.34,12.5,4190,99,0,30,270,23.75,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.517079177,30.2,27,1.13734789
0.38,4.34,12.5,4190,99,0,30,270,32.8,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.578075206,31.29,28,1.13285023
0.38,4.34,12.5,4190,99,0,30,270,40.69,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.61955754,32.18,28,1.13523112
0.38,4.34,12.5,4190,99,0,30,270,51.1,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.663620307,32.39,29,1.112375373
0.38,4.34,12.5,4190,99,0,30,270,59.26,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.692208989,33.01,30,1.114515614
0.38,4.34,12.5,4190,99,0,30,270,67.79,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.718002362,33.42,30,1.111417727
0.38,4.34,12.5,4190,99,0,30,270,73.51,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.733431551,33.96,30,1.119323482
0.38,4.34,12.5,4190,99,0,30,270,85.23,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.761331521,34.44,31,1.117163314
0.38,4.34,12.5,4190,99,0,30,270,101.48,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.793667196,34.78,31,1.107853522
0.38,4.34,12.5,4190,99,0,30,270,114.56,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.815687132,35.33,32,1.111724693
0.38,4.34,12.5,4190,99,0,30,270,124.25,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.830202865,35.94,32,1.121949921
0.38,4.34,12.5,4190,99,0,30,270,158.2,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.872148222,36.42,33,1.111461291
0.38,4.34,12.5,4190,99,0,30,270,188.62,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.901390851,37.71,33,1.133130066
0.38,4.34,12.5,4190,99,0,30,270,221.66,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.927174245,38.25,34,1.133979196
0.38,4.34,12.5,4190,99,0,30,270,253.66,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.947897498,39,34,1.143913374
0.38,4.34,12.5,4190,99,0,30,270,290.2,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.967808699,39.48,34,1.146275205
0.38,4.34,12.5,4190,99,0,30,270,319.07,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.981368231,40.29,35,1.161787508
0.38,4.34,12.5,4190,99,0,30,270,350.64,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,0.994464331,40.76,35,1.167622706
0.38,4.34,12.5,4190,99,0,30,270,380.18,0.6067,0.853,1,1,1.060750208,0.645667741,0.54895425,1.290042487,45,2.3,0.92,49,57134,1.005376709,41.17,35,1.172950084
0.49,4.82,37.5,3500,100,0,16,7,0.01,0.6,0.919,1,1,1.207534241,0.993547064,0.66583438,1.564710794,35,4,0.85,24,43619,0.009810756,29.36,23,1.268211724
0.49,4.82,37.5,3500,100,0,16,7,0.96,0.6,0.919,1,1,1.207534241,0.993547064,0.66583438,1.564710794,35,4,0.85,24,43619,0.139110676,43.2,26,1.654220998
0.49,4.82,37.5,3500,100,0,16,7,23.96,0.6,0.919,1,1,1.207534241,0.993547064,0.66583438,1.564710794,35,4,0.85,24,43619,0.629158576,52.37,37,1.402151432
0.49,4.82,37.5,3500,100,0,16,7,84.88,0.6,0.919,1,1,1.207534241,0.993547064,0.66583438,1.564710794,35,4,0.85,24,43619,0.92249516,57.65,44,1.308006076
0.49,4.82,37.5,3500,100,0,16,7,328.14,0.6,0.919,1,1,1.207534241,0.993547064,0.66583438,1.564710794,35,4,0.85,24,43619,1.195084337,62.01,50,1.232214246
0.49,4.82,37.5,3500,100,0,16,7,468.18,0.6,0.919,1,1,1.207534241,0.993547064,0.66583438,1.564710794,35,4,0.85,24,43619,1.251876836,63.47,52,1.229418006
0.49,4.82,37.5,3500,100,0,16,7,598.05,0.6,0.919,1,1,1.207534241,0.993547064,0.66583438,1.564710794,35,4,0.85,24,43619,1.287029826,71.98,52,1.372826705
0.49,4.82,37.5,3500,100,0,16,7,688.81,0.6,0.919,1,1,1.207534241,0.993547064,0.66583438,1.564710794,35,4,0.85,24,43619,1.305866242,63.48,53,1.200821656
0.49,4.82,37.5,3500,100,0,16,7,826.29,0.6,0.919,1,1,1.207534241,0.993547064,0.66583438,1.564710794,35,4,0.85,24,43619,1.328600504,66.16,53,1.239299328
0.49,4.82,37.5,3500,100,0,16,7,951.15,0.6,0.919,1,1,1.207534241,0.993547064,0.66583438,1.564710794,35,4,0.85,24,43619,1.345034142,67.7,54,1.259259406
0.49,4.82,37.5,3500,100,0,16,7,1112.01,0.6,0.919,1,1,1.207534241,0.993547064,0.66583438,1.564710794,35,4,0.85,24,43619,1.362148243,68.42,54,1.263431281
0.49,4.82,37.5,3500,100,0,16,7,1189.19,0.6,0.919,1,1,1.207534241,0.993547064,0.66583438,1.564710794,35,4,0.85,24,43619,1.369142715,71.4,54,1.314566902
0.49,4.82,37.5,3500,100,0,16,7,1516.95,0.6,0.919,1,1,1.207534241,0.993547064,0.66583438,1.564710794,35,4,0.85,24,43619,1.392798995,71.2,55,1.297924651
0.49,4.82,37.5,3500,100,0,16,7,1698.48,0.6,0.919,1,1,1.207534241,0.993547064,0.66583438,1.564710794,35,4,0.85,24,43619,1.402905691,72.13,55,1.309347463
0.49,4.82,37.5,3500,100,0,16,28,0.01,0.6,0.919,1,1,1.207534241,0.843617083,0.66583438,1.564710794,35,4,0.85,35,43619,0.009810756,22.5,23,0.9718925
0.49,4.82,37.5,3500,100,0,16,28,0.98,0.6,0.919,1,1,1.207534241,0.843617083,0.66583438,1.564710794,35,4,0.85,35,43619,0.140686682,29.78,26,1.138764781
0.49,4.82,37.5,3500,100,0,16,28,24.12,0.6,0.919,1,1,1.207534241,0.843617083,0.66583438,1.564710794,35,4,0.85,35,43619,0.630661378,38.02,37,1.017007211
0.49,4.82,37.5,3500,100,0,16,28,84.83,0.6,0.919,1,1,1.207534241,0.843617083,0.66583438,1.564710794,35,4,0.85,35,43619,0.922361295,38.69,44,0.877888623
0.49,4.82,37.5,3500,100,0,16,28,144.99,0.6,0.919,1,1,1.207534241,0.843617083,0.66583438,1.564710794,35,4,0.85,35,43619,1.039750619,43.73,47,0.935143175
